userId,2001: A Space Odyssey,Ace Ventura: Pet Detective,Aladdin,Alien,Aliens,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",American Beauty,American History X,American Pie,Apocalypse Now,Apollo 13,Armageddon,As Good as It Gets,Austin Powers: International Man of Mystery,Austin Powers: The Spy Who Shagged Me,Avatar,Babe,Back to the Future,Batman,Batman Begins,Batman Forever,"Beautiful Mind, A",Beauty and the Beast,Being John Malkovich,"Big Lebowski, The",Blade Runner,"Bourne Identity, The",Braveheart,"Breakfast Club, The","Bug's Life, A",Casablanca,Cast Away,Catch Me If You Can,Clear and Present Danger,Clerks,Cliffhanger,"Clockwork Orange, A",Clueless,Crimson Tide,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",Dances with Wolves,"Dark Knight, The","Departed, The",Die Hard,Die Hard: With a Vengeance,Donnie Darko,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dumb & Dumber (Dumb and Dumber),E.T. the Extra-Terrestrial,Eternal Sunshine of the Spotless Mind,Fargo,Ferris Bueller's Day Off,"Fifth Element, The",Fight Club,Finding Nemo,"Firm, The",Forrest Gump,Four Weddings and a Funeral,"Fugitive, The",Full Metal Jacket,Ghost,Ghostbusters (a.k.a. Ghost Busters),Gladiator,"Godfather, The","Godfather: Part II, The",GoldenEye,Good Will Hunting,Goodfellas,"Green Mile, The",Groundhog Day,Happy Gilmore,Harry Potter and the Chamber of Secrets,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),Heat,Home Alone,Inception,"Incredibles, The",Independence Day (a.k.a. ID4),Indiana Jones and the Last Crusade,Indiana Jones and the Temple of Doom,Interview with the Vampire: The Vampire Chronicles,Iron Man,Jumanji,Jurassic Park,Kill Bill: Vol. 1,Kill Bill: Vol. 2,L.A. Confidential,"Lion King, The","Lord of the Rings: The Fellowship of the Ring, The","Lord of the Rings: The Return of the King, The","Lord of the Rings: The Two Towers, The",Léon: The Professional (a.k.a. The Professional) (Léon),"Mask, The","Matrix Reloaded, The","Matrix, The",Memento,Men in Black (a.k.a. MIB),Minority Report,Mission: Impossible,"Monsters, Inc.",Monty Python and the Holy Grail,Mrs. Doubtfire,Natural Born Killers,"Net, The","Nightmare Before Christmas, The","O Brother, Where Art Thou?",Ocean's Eleven,Office Space,One Flew Over the Cuckoo's Nest,Outbreak,Pirates of the Caribbean: The Curse of the Black Pearl,Pretty Woman,"Princess Bride, The",Pulp Fiction,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),Rain Man,Requiem for a Dream,Reservoir Dogs,"Rock, The",Saving Private Ryan,Schindler's List,Seven (a.k.a. Se7en),Shakespeare in Love,"Shawshank Redemption, The","Shining, The",Shrek,Shrek 2,"Silence of the Lambs, The","Sixth Sense, The",Sleepless in Seattle,Snatch,Speed,Spider-Man,Star Trek: Generations,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode IV - A New Hope,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode VI - Return of the Jedi,Stargate,Taxi Driver,Terminator 2: Judgment Day,"Terminator, The",There's Something About Mary,Titanic,Toy Story,Toy Story 2,Trainspotting,True Lies,"Truman Show, The",Twelve Monkeys (a.k.a. 12 Monkeys),Twister,Up,"Usual Suspects, The",V for Vendetta,WALL·E,Waterworld,While You Were Sleeping,Who Framed Roger Rabbit?,Willy Wonka & the Chocolate Factory,"Wizard of Oz, The",X-Men
167,1.0,2.9285714285714284,3.0,2.0,1.5,4.2388059701492535,3.0,4.173333333333333,3.25,4.202898550724638,4.0,1.0,3.620967741935484,3.5547945205479454,3.145348837209302,3.580357142857143,3.484375,3.9857142857142858,3.0,5.0,2.658333333333333,3.8986486486486487,3.5,3.9671052631578947,4.0,3.5,4.5,3.5,3.7666666666666666,3.435483870967742,4.1525423728813555,3.0,3.867088607594937,3.5,5.0,2.638888888888889,4.044871794871795,2.0,3.4285714285714284,3.7708333333333335,3.7611940298507465,4.161971830985915,4.176470588235294,3.78021978021978,3.4603174603174605,3.0,2.0,3.074626865671642,3.6436781609195403,4.104166666666667,3.0,3.8395061728395063,5.0,4.283783783783784,3.5,3.2803030303030303,3.0,3.590909090909091,3.835294117647059,4.119718309859155,3.2704918032786887,3.761627906976744,3.800925925925926,4.335,4.160256410256411,3.45,4.030487804878049,4.207792207792208,4.090277777777778,3.0,4.0,4.5,4.5,4.5,3.8583333333333334,1.0,4.101694915254237,4.5,3.22972972972973,4.5,3.602272727272727,3.4489795918367347,3.732142857142857,3.283582089552239,3.5,4.017857142857143,3.9276315789473686,4.0546875,3.8202247191011236,5.0,4.5,4.5,3.993333333333333,3.123529411764706,3.267123287671233,4.178030303030303,4.2102272727272725,3.5,3.76875,3.397727272727273,4.5,4.0,3.2875,3.255813953488372,1.5,3.0,3.8260869565217392,4.5,5.0,4.078571428571428,3.3205128205128207,4.5,3.4930555555555554,4.5,3.0,4.0,3.843283582089552,4.081818181818182,4.15,3.5,3.5,4.241758241758242,3.9954128440366974,3.6,5.0,4.052631578947368,4.5,4.0,2.5,3.0,3.0,5.0,3.3620689655172415,4.0,3.3333333333333335,3.0714285714285716,3.088235294117647,4.0,4.5,4.0,3.4375,3.9615384615384617,3.963963963963964,3.877659574468085,3.560810810810811,3.2797619047619047,3.5,3.0,4.5,3.4518072289156625,3.0,3.9597701149425286,3.01171875,3.951923076923077,4.178217821782178,4.5,4.035714285714286,2.935185185185185,3.1625,3.6159420289855073,4.5,3.8253968253968256,5.0
169,3.808219178082192,3.5,5.0,3.904255319148936,3.9647058823529413,4.2388059701492535,4.147619047619048,4.173333333333333,5.0,4.202898550724638,4.5,2.9692307692307693,3.620967741935484,4.0,5.0,3.580357142857143,4.0,4.0,3.46978021978022,3.844155844155844,2.658333333333333,4.5,5.0,3.9671052631578947,4.075949367088608,4.0875,3.7636986301369864,3.9238095238095236,3.7666666666666666,3.435483870967742,4.1525423728813555,4.5,5.0,3.5,3.746153846153846,2.638888888888889,4.044871794871795,3.5,3.4285714285714284,3.7708333333333335,3.7611940298507465,4.161971830985915,4.176470588235294,3.78021978021978,3.4603174603174605,4.091666666666667,4.172413793103448,4.5,4.0,4.104166666666667,4.034313725490196,3.8395061728395063,3.7413793103448274,4.283783783783784,5.0,3.2803030303030303,4.5,3.590909090909091,4.0,4.119718309859155,3.2704918032786887,3.761627906976744,3.800925925925926,4.335,4.160256410256411,3.45,4.030487804878049,4.207792207792208,4.5,4.0,5.0,4.5,3.80327868852459,4.5,3.8583333333333334,5.0,4.101694915254237,3.8095238095238093,3.22972972972973,4.041666666666667,3.602272727272727,3.4489795918367347,3.732142857142857,4.0,4.0,3.0,3.9276315789473686,4.0546875,4.5,4.5,5.0,4.5,3.993333333333333,3.123529411764706,4.0,4.5,4.2102272727272725,3.5,4.0,3.397727272727273,5.0,5.0,5.0,3.255813953488372,4.0,3.6610169491525424,3.8260869565217392,4.5,5.0,4.078571428571428,3.3205128205128207,4.5,4.0,4.0,4.345528455284553,4.205607476635514,4.5,4.081818181818182,4.15,3.426470588235294,5.0,5.0,3.9954128440366974,3.6,5.0,4.052631578947368,5.0,5.0,4.183035714285714,4.0,4.5,4.080882352941177,4.5,4.0,3.3333333333333335,4.0,4.5,4.21259842519685,4.279166666666667,4.071428571428571,3.4375,3.9615384615384617,3.963963963963964,3.877659574468085,4.0,5.0,4.5,4.5,4.042857142857143,3.4518072289156625,5.0,3.9597701149425286,4.0,3.951923076923077,4.178217821782178,3.8153846153846156,4.035714285714286,3.5,4.0,3.6159420289855073,5.0,5.0,3.622093023255814
177,1.5,4.0,4.0,2.5,3.9647058823529413,4.2388059701492535,4.0,4.173333333333333,2.5,4.202898550724638,4.0,2.9692307692307693,3.620967741935484,3.0,1.0,2.5,3.484375,5.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0875,3.5,3.9238095238095236,3.5,3.0,5.0,3.0,4.5,3.5,2.5,2.638888888888889,1.0,4.0,3.5,3.7708333333333335,3.7611940298507465,5.0,4.0,4.0,3.4603174603174605,4.091666666666667,4.0,3.074626865671642,3.0,4.0,4.0,4.0,2.5,4.0,4.0,2.5,5.0,3.590909090909091,3.835294117647059,4.119718309859155,3.5,4.0,3.800925925925926,5.0,4.0,3.45,5.0,4.0,4.090277777777778,4.0,2.5,5.0,3.5,5.0,3.8583333333333334,3.0,5.0,4.0,3.5,3.0,3.0,4.0,3.5,3.5,3.5,3.5,3.0,4.0546875,4.0,2.0,2.0,2.0,3.993333333333333,3.0,2.5,3.0,4.2102272727272725,3.5,5.0,4.0,5.0,4.5,5.0,3.255813953488372,2.5,4.0,3.0,4.0,3.0,4.0,3.3205128205128207,5.0,4.5,5.0,5.0,3.5,5.0,4.081818181818182,4.0,3.426470588235294,4.089622641509434,4.5,4.5,5.0,5.0,4.0,4.0,4.0,5.0,3.883177570093458,3.5,4.080882352941177,3.0,3.5,3.3333333333333335,2.0,2.5,2.5,3.0,3.0,3.4375,3.9615384615384617,3.963963963963964,3.877659574468085,1.0,5.0,5.0,3.5,4.042857142857143,3.0,3.5,3.9597701149425286,4.0,4.0,4.0,5.0,4.035714285714286,2.935185185185185,4.0,4.5,5.0,5.0,4.5
182,5.0,2.9285714285714284,3.7758620689655173,4.5,4.5,4.5,5.0,4.5,2.0,5.0,2.5,0.5,4.5,2.0,4.0,3.580357142857143,3.484375,3.0,3.5,3.5,3.5,4.0,3.65,5.0,4.5,4.0,2.0,3.5,5.0,3.5,5.0,2.5,3.867088607594937,3.5,4.5,2.638888888888889,5.0,3.3076923076923075,3.0,4.5,4.5,4.161971830985915,4.176470588235294,4.0,3.0,4.5,5.0,0.5,2.0,4.5,5.0,4.5,4.5,5.0,3.9825581395348837,3.2803030303030303,5.0,3.590909090909091,3.5,5.0,3.2704918032786887,3.761627906976744,3.5,4.5,4.5,3.5,4.0,5.0,4.0,4.5,3.0,3.5,3.80327868852459,4.0,4.5,3.5,4.101694915254237,3.8095238095238093,1.5,3.5,4.0,3.0,3.732142857142857,3.283582089552239,3.5,4.0,4.5,3.5,3.8202247191011236,3.0,1.0,3.0,4.5,3.123529411764706,2.0,5.0,4.5,2.5,3.0,4.0,4.5,4.0,3.2875,4.5,3.0,3.6610169491525424,4.5,4.0,4.5,4.0,3.3205128205128207,2.5,3.5,3.5,5.0,3.5,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.5,4.5,4.5,4.0,3.0,4.5,4.0,3.30188679245283,4.5,2.5,3.0,3.3333333333333335,1.5,3.0,3.5,3.0,2.5,2.5,4.5,2.0,2.0,3.0,3.2797619047619047,4.0,4.0,4.5,3.0,3.0,4.0,3.01171875,3.951923076923077,4.5,4.0,4.035714285714286,2.935185185185185,3.0,3.6159420289855073,4.0,4.0,2.5
186,5.0,2.9285714285714284,5.0,4.0,5.0,4.2388059701492535,4.147619047619048,4.173333333333333,3.25,4.202898550724638,3.7023809523809526,2.9692307692307693,3.620967741935484,3.5547945205479454,3.0,3.580357142857143,3.484375,3.9857142857142858,4.0,3.844155844155844,2.658333333333333,3.0,5.0,3.9671052631578947,4.075949367088608,4.0,3.7636986301369864,3.9238095238095236,3.7666666666666666,3.435483870967742,4.1525423728813555,3.6549295774647885,3.867088607594937,3.5,3.746153846153846,2.638888888888889,4.044871794871795,3.3076923076923075,3.4285714285714284,3.7708333333333335,3.7611940298507465,4.161971830985915,4.176470588235294,3.78021978021978,3.4603174603174605,4.091666666666667,4.0,3.074626865671642,3.0,4.104166666666667,4.034313725490196,3.8395061728395063,4.0,4.283783783783784,3.9825581395348837,3.2803030303030303,4.099264705882353,3.590909090909091,3.835294117647059,4.119718309859155,3.2704918032786887,3.0,4.0,4.335,4.160256410256411,4.0,4.030487804878049,4.207792207792208,4.090277777777778,5.0,3.418181818181818,3.5076923076923077,3.80327868852459,4.0,3.8583333333333334,2.9452054794520546,4.101694915254237,3.8095238095238093,4.0,4.0,4.0,3.4489795918367347,3.732142857142857,4.0,4.0,4.017857142857143,3.9276315789473686,4.0546875,4.0,5.0,4.127551020408164,3.994949494949495,3.993333333333333,3.123529411764706,3.267123287671233,3.0,4.2102272727272725,4.0,3.76875,4.0,3.808641975308642,5.0,4.0,3.255813953488372,4.0,3.6610169491525424,4.0,3.7621951219512195,4.159420289855072,4.0,3.3205128205128207,3.771276595744681,3.4930555555555554,4.0,4.345528455284553,5.0,3.843283582089552,4.081818181818182,4.15,4.0,4.089622641509434,4.241758241758242,3.9954128440366974,3.6,4.387931034482759,4.052631578947368,5.0,3.6044776119402986,5.0,3.883177570093458,3.30188679245283,4.080882352941177,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.9615384615384617,5.0,4.0,3.560810810810811,3.2797619047619047,4.0,4.0,4.042857142857143,4.0,3.842696629213483,3.9597701149425286,3.01171875,3.951923076923077,4.178217821782178,3.8153846153846156,4.035714285714286,2.935185185185185,3.1625,5.0,5.0,5.0,3.622093023255814
187,4.0,2.9285714285714284,3.7758620689655173,4.0,4.5,4.2388059701492535,4.0,3.0,3.25,4.202898550724638,3.7023809523809526,1.5,3.0,3.5547945205479454,3.145348837209302,3.580357142857143,3.484375,3.9857142857142858,3.46978021978022,3.844155844155844,2.658333333333333,3.8986486486486487,3.65,5.0,5.0,4.5,3.7636986301369864,3.0,3.7666666666666666,3.435483870967742,4.0,3.6549295774647885,3.867088607594937,3.5,4.5,2.638888888888889,4.0,3.3076923076923075,3.4285714285714284,3.0,1.0,4.161971830985915,4.176470588235294,3.78021978021978,3.4603174603174605,3.5,4.5,1.0,3.6436781609195403,4.0,4.5,3.8395061728395063,1.0,3.0,2.5,3.2803030303030303,2.0,3.590909090909091,3.835294117647059,4.5,3.2704918032786887,3.761627906976744,2.0,4.335,4.160256410256411,3.45,4.030487804878049,4.207792207792208,4.090277777777778,4.5,3.418181818181818,3.5076923076923077,3.80327868852459,3.5878378378378377,3.8583333333333334,1.5,4.101694915254237,4.0,0.5,4.041666666666667,3.602272727272727,3.5,3.732142857142857,3.283582089552239,3.7241379310344827,4.0,4.0,4.0,3.8202247191011236,4.5,4.5,4.5,3.993333333333333,3.123529411764706,2.0,4.0,4.0,2.0,3.5,3.397727272727273,3.808641975308642,4.0,1.5,3.0,2.8454545454545452,3.5,4.0,3.7621951219512195,4.5,4.078571428571428,3.3205128205128207,3.771276595744681,1.5,4.2701149425287355,4.5,3.0,3.843283582089552,5.0,4.5,3.426470588235294,4.089622641509434,4.0,4.0,3.6,3.0,4.5,3.896039603960396,3.6044776119402986,4.0,3.883177570093458,3.30188679245283,1.5,2.0,2.0,3.3333333333333335,1.5,2.0,4.0,4.0,4.0,3.4375,4.5,3.963963963963964,3.877659574468085,3.560810810810811,3.2797619047619047,3.855769230769231,3.7857142857142856,3.5,2.0,3.842696629213483,3.9597701149425286,1.5,3.951923076923077,4.5,3.5,4.035714285714286,2.935185185185185,3.1625,3.6159420289855073,3.9029850746268657,3.8253968253968256,3.622093023255814
198,4.0,4.0,3.7758620689655173,2.0,3.0,4.0,5.0,5.0,4.0,4.202898550724638,3.7023809523809526,3.0,3.620967741935484,3.5547945205479454,3.145348837209302,3.580357142857143,4.0,5.0,3.0,3.844155844155844,2.658333333333333,4.0,3.65,3.0,3.0,3.0,3.7636986301369864,3.0,3.0,3.435483870967742,5.0,3.6549295774647885,3.867088607594937,3.5,3.746153846153846,2.638888888888889,5.0,3.3076923076923075,3.4285714285714284,3.0,3.7611940298507465,4.161971830985915,4.176470588235294,3.78021978021978,3.4603174603174605,4.091666666666667,3.0,3.074626865671642,3.0,4.104166666666667,3.0,3.8395061728395063,1.0,5.0,3.9825581395348837,3.2803030303030303,5.0,5.0,3.835294117647059,4.119718309859155,3.2704918032786887,2.0,3.0,4.335,3.0,3.45,4.0,4.0,5.0,4.0,3.0,3.5076923076923077,3.80327868852459,3.5878378378378377,3.8583333333333334,2.9452054794520546,4.101694915254237,3.8095238095238093,2.0,4.041666666666667,3.0,3.4489795918367347,3.732142857142857,3.283582089552239,3.0,4.017857142857143,3.9276315789473686,4.0,4.0,2.0,4.127551020408164,3.994949494949495,3.993333333333333,3.123529411764706,3.267123287671233,5.0,4.0,4.0,5.0,3.0,3.0,4.213541666666667,3.2875,3.255813953488372,4.0,3.6610169491525424,3.8260869565217392,4.0,4.159420289855072,4.078571428571428,3.3205128205128207,3.771276595744681,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.426470588235294,4.0,4.241758241758242,5.0,4.0,5.0,3.0,3.896039603960396,3.6044776119402986,4.0,1.0,3.30188679245283,3.0,3.3620689655172415,3.0,3.3333333333333335,2.0,3.0,5.0,5.0,5.0,5.0,3.9615384615384617,3.0,3.0,3.560810810810811,3.2797619047619047,3.855769230769231,3.7857142857142856,4.0,3.4518072289156625,4.0,5.0,3.01171875,3.951923076923077,5.0,3.8153846153846156,4.035714285714286,2.935185185185185,3.1625,3.6159420289855073,3.9029850746268657,3.8253968253968256,3.622093023255814
199,3.808219178082192,2.9285714285714284,3.7758620689655173,4.0,3.9647058823529413,2.5,5.0,3.0,1.0,5.0,4.0,2.0,1.0,5.0,4.5,3.580357142857143,3.484375,3.9857142857142858,3.0,3.844155844155844,2.658333333333333,3.8986486486486487,3.65,4.0,4.075949367088608,5.0,4.0,3.9238095238095236,3.7666666666666666,3.435483870967742,5.0,3.0,4.0,3.5,3.0,2.638888888888889,4.0,3.3076923076923075,3.5,3.7708333333333335,3.7611940298507465,4.161971830985915,4.0,3.78021978021978,3.4603174603174605,4.091666666666667,5.0,3.074626865671642,2.0,4.0,5.0,4.5,3.7413793103448274,4.283783783783784,3.9825581395348837,3.2803030303030303,2.0,3.590909090909091,4.0,4.119718309859155,2.0,3.761627906976744,4.0,4.0,4.160256410256411,3.45,2.0,4.0,4.090277777777778,4.0,3.418181818181818,3.5076923076923077,3.80327868852459,3.5878378378378377,4.0,2.9452054794520546,4.101694915254237,3.8095238095238093,3.0,4.041666666666667,3.602272727272727,3.4489795918367347,3.732142857142857,3.283582089552239,3.7241379310344827,4.017857142857143,3.9276315789473686,5.0,3.8202247191011236,4.0754716981132075,4.127551020408164,3.994949494949495,3.5,3.123529411764706,2.5,4.0,4.0,4.0,3.76875,3.397727272727273,3.808641975308642,5.0,3.2875,3.255813953488372,2.8454545454545452,1.0,4.0,3.5,4.159420289855072,4.078571428571428,3.3205128205128207,3.771276595744681,3.0,4.0,4.0,4.0,3.843283582089552,4.081818181818182,4.0,3.426470588235294,4.0,5.0,3.0,4.0,4.0,4.052631578947368,3.896039603960396,3.6044776119402986,4.0,4.0,2.0,4.080882352941177,2.0,3.0,3.3333333333333335,2.0,1.5,4.0,3.5,2.0,3.4375,3.0,3.5,5.0,5.0,3.0,3.855769230769231,3.7857142857142856,3.5,3.0,3.842696629213483,3.9597701149425286,3.0,3.951923076923077,4.0,3.8153846153846156,4.035714285714286,2.935185185185185,3.1625,3.6159420289855073,3.9029850746268657,3.8253968253968256,3.622093023255814
200,3.808219178082192,4.0,4.0,3.5,3.9647058823529413,5.0,3.5,4.173333333333333,3.25,4.202898550724638,4.0,2.9692307692307693,3.0,3.5,4.0,3.580357142857143,2.5,4.0,3.46978021978022,4.0,2.658333333333333,4.0,3.65,3.9671052631578947,4.075949367088608,4.0875,4.0,4.5,4.0,3.435483870967742,4.1525423728813555,3.5,4.5,3.5,3.746153846153846,2.638888888888889,4.044871794871795,5.0,3.4285714285714284,3.7708333333333335,3.5,5.0,4.176470588235294,3.5,4.0,5.0,4.172413793103448,3.074626865671642,3.6436781609195403,4.5,4.034313725490196,5.0,3.5,5.0,4.0,3.2803030303030303,4.0,4.0,3.835294117647059,4.119718309859155,3.2704918032786887,3.761627906976744,4.0,4.335,4.160256410256411,4.5,4.5,4.0,4.090277777777778,3.9761904761904763,4.5,4.0,4.0,4.0,3.8583333333333334,3.0,4.101694915254237,4.0,3.5,3.5,4.0,3.4489795918367347,4.5,3.283582089552239,3.5,5.0,5.0,4.0546875,3.8202247191011236,4.0,4.0,4.5,3.993333333333333,3.5,5.0,5.0,4.0,4.0,3.5,3.5,3.5,4.213541666666667,3.0,3.255813953488372,2.8454545454545452,3.6610169491525424,4.0,4.0,4.0,4.078571428571428,3.3205128205128207,4.0,5.0,5.0,5.0,4.0,3.843283582089552,4.081818181818182,4.15,3.426470588235294,4.089622641509434,4.241758241758242,4.0,5.0,5.0,4.052631578947368,3.0,3.5,4.183035714285714,3.883177570093458,3.0,4.080882352941177,4.0,3.5,3.3333333333333335,3.0,3.088235294117647,5.0,5.0,5.0,3.4375,3.9615384615384617,3.963963963963964,3.877659574468085,4.0,2.5,3.5,3.7857142857142856,4.042857142857143,3.4518072289156625,3.5,3.9597701149425286,2.0,3.951923076923077,4.178217821782178,3.8153846153846156,4.035714285714286,2.935185185185185,4.0,3.6159420289855073,4.0,3.8253968253968256,4.0
202,5.0,2.9285714285714284,4.0,4.0,5.0,4.2388059701492535,4.0,4.173333333333333,3.25,4.0,4.0,2.9692307692307693,4.0,3.5547945205479454,3.145348837209302,3.580357142857143,3.484375,4.0,3.0,3.844155844155844,2.658333333333333,3.8986486486486487,4.0,5.0,4.075949367088608,5.0,3.7636986301369864,4.0,5.0,4.0,5.0,3.6549295774647885,3.867088607594937,3.5,3.746153846153846,2.638888888888889,4.0,3.3076923076923075,4.0,3.7708333333333335,4.0,4.161971830985915,4.176470588235294,4.0,3.4603174603174605,4.091666666666667,5.0,3.074626865671642,4.0,4.104166666666667,4.0,4.0,3.0,5.0,3.9825581395348837,3.2803030303030303,5.0,4.0,3.0,4.119718309859155,3.2704918032786887,4.0,3.800925925925926,4.0,4.0,4.0,4.030487804878049,4.207792207792208,4.0,5.0,3.418181818181818,3.5076923076923077,3.80327868852459,3.5878378378378377,5.0,2.9452054794520546,4.101694915254237,3.8095238095238093,2.0,4.0,3.0,3.4489795918367347,3.732142857142857,4.0,4.0,4.017857142857143,3.9276315789473686,4.0,3.8202247191011236,4.0754716981132075,4.127551020408164,3.994949494949495,5.0,3.123529411764706,3.267123287671233,4.0,4.2102272727272725,4.0,3.76875,3.0,3.808641975308642,5.0,3.2875,3.255813953488372,2.8454545454545452,3.6610169491525424,3.8260869565217392,3.7621951219512195,4.159420289855072,4.078571428571428,3.3205128205128207,3.771276595744681,3.4930555555555554,4.0,4.0,5.0,4.0,4.081818181818182,5.0,3.426470588235294,4.0,4.241758241758242,3.9954128440366974,4.0,4.0,4.052631578947368,3.896039603960396,3.6044776119402986,5.0,5.0,3.30188679245283,4.080882352941177,3.0,3.541176470588235,3.3333333333333335,4.0,3.088235294117647,4.0,5.0,3.0,3.4375,3.9615384615384617,5.0,4.0,3.560810810810811,3.2797619047619047,4.0,3.7857142857142856,4.042857142857143,3.4518072289156625,4.0,4.0,3.01171875,3.951923076923077,4.0,3.8153846153846156,4.035714285714286,2.935185185185185,3.1625,3.6159420289855073,3.9029850746268657,4.0,5.0
212,4.0,2.9285714285714284,3.7758620689655173,3.904255319148936,3.5,4.2388059701492535,3.5,4.173333333333333,3.25,4.202898550724638,3.7023809523809526,2.9692307692307693,3.620967741935484,3.5547945205479454,3.145348837209302,3.0,3.484375,3.9857142857142858,3.46978021978022,4.0,2.658333333333333,3.8986486486486487,4.0,3.9671052631578947,3.0,3.0,3.7636986301369864,3.9238095238095236,3.0,3.435483870967742,4.1525423728813555,3.6549295774647885,3.867088607594937,3.5,3.746153846153846,2.638888888888889,4.0,3.3076923076923075,3.4285714285714284,3.7708333333333335,3.7611940298507465,3.5,4.176470588235294,3.78021978021978,3.4603174603174605,4.091666666666667,3.0,3.074626865671642,3.6436781609195403,4.104166666666667,3.0,2.5,3.7413793103448274,4.5,3.5,3.2803030303030303,3.5,3.590909090909091,3.835294117647059,4.119718309859155,3.2704918032786887,3.0,3.0,4.335,4.160256410256411,3.45,2.5,4.207792207792208,4.090277777777778,2.5,3.418181818181818,3.5076923076923077,3.80327868852459,3.5,3.8583333333333334,2.9452054794520546,3.5,3.0,2.0,4.0,3.602272727272727,3.4489795918367347,3.0,3.283582089552239,3.0,3.5,3.9276315789473686,4.0546875,3.0,3.0,3.5,3.0,3.0,3.123529411764706,3.267123287671233,3.0,4.2102272727272725,3.4906542056074765,3.76875,3.397727272727273,3.808641975308642,4.0,3.2875,3.255813953488372,2.8454545454545452,3.6610169491525424,3.5,3.7621951219512195,4.159420289855072,4.078571428571428,3.3205128205128207,3.5,3.4930555555555554,4.2701149425287355,3.5,4.0,3.843283582089552,3.5,4.15,3.426470588235294,2.5,4.241758241758242,3.9954128440366974,3.6,4.5,4.0,4.0,3.6044776119402986,3.5,3.883177570093458,3.30188679245283,4.0,3.3620689655172415,3.541176470588235,3.3333333333333335,3.0714285714285716,3.088235294117647,2.5,3.5,3.5,3.4375,3.9615384615384617,4.0,4.0,3.560810810810811,3.2797619047619047,3.855769230769231,3.7857142857142856,3.0,3.4518072289156625,3.842696629213483,3.9597701149425286,3.01171875,3.0,4.178217821782178,4.0,4.0,2.935185185185185,3.1625,3.6159420289855073,3.9029850746268657,3.8253968253968256,3.622093023255814
217,3.808219178082192,3.0,3.7758620689655173,3.0,3.0,4.2388059701492535,4.147619047619048,4.173333333333333,3.25,4.202898550724638,3.7023809523809526,3.0,4.0,3.5547945205479454,3.145348837209302,3.580357142857143,4.0,3.0,2.0,3.844155844155844,2.0,3.8986486486486487,3.65,3.9671052631578947,4.075949367088608,4.0875,3.7636986301369864,2.0,4.0,3.435483870967742,4.1525423728813555,3.6549295774647885,3.867088607594937,4.0,4.0,3.0,4.044871794871795,3.3076923076923075,3.4285714285714284,3.7708333333333335,4.0,4.161971830985915,4.176470588235294,4.0,3.0,4.091666666666667,4.172413793103448,3.074626865671642,3.6436781609195403,4.104166666666667,5.0,3.0,3.0,4.283783783783784,3.9825581395348837,3.2803030303030303,2.0,3.0,4.0,3.0,3.0,4.0,3.800925925925926,2.0,2.0,4.0,4.030487804878049,4.207792207792208,4.090277777777778,3.0,3.418181818181818,3.5076923076923077,3.80327868852459,3.5878378378378377,2.0,2.9452054794520546,4.101694915254237,3.8095238095238093,3.0,5.0,5.0,3.4489795918367347,3.732142857142857,2.0,4.0,4.017857142857143,3.9276315789473686,3.0,3.8202247191011236,4.0754716981132075,4.127551020408164,3.994949494949495,3.993333333333333,3.0,3.267123287671233,3.0,4.2102272727272725,5.0,3.76875,5.0,3.808641975308642,2.0,3.0,3.255813953488372,2.8454545454545452,3.0,3.8260869565217392,3.7621951219512195,4.159420289855072,4.078571428571428,3.0,3.771276595744681,3.4930555555555554,4.2701149425287355,2.0,5.0,3.843283582089552,4.081818181818182,3.0,3.0,4.0,4.241758241758242,2.0,2.0,4.387931034482759,4.052631578947368,3.896039603960396,3.6044776119402986,4.183035714285714,4.0,3.30188679245283,4.080882352941177,3.3620689655172415,3.541176470588235,4.0,4.0,3.088235294117647,5.0,5.0,5.0,3.0,3.9615384615384617,3.0,2.0,3.560810810810811,5.0,4.0,5.0,4.042857142857143,2.0,3.842696629213483,3.9597701149425286,3.0,3.951923076923077,3.0,3.8153846153846156,4.035714285714286,3.0,3.1625,3.0,3.0,3.0,3.622093023255814
